customer_id,gender,age,tenure_months,contract_type,state,signup_date
11438,Female,36,34,Month-to-month,Karnataka,2022-11-01
11439,Male,24,24,Month-to-month,Karnataka,2018-05-05
11440,Male,68,24,Month-to-month,Maharashtra,2022-12-19
11441,Female,45,31,Two year,West Bengal,2021-07-18
11442,Female,68,31,Month-to-month,Karnataka,2018-12-23
11443,Male,60,27,Month-to-month,Tamil Nadu,2019-06-11
11444,Male,22,32,Month-to-month,Karnataka,2022-11-13
11445,Male,22,32,Month-to-month,Delhi,2019-05-13
11446,Female,47,34,Month-to-month,Karnataka,2021-03-22
11447,Female,71,25,Two year,Delhi,2018-02-22
11448,Female,49,23,Two year,Delhi,2018-05-29
11449,Female,25,33,Month-to-month,Tamil Nadu,2019-05-18
11450,Female,27,44,Month-to-month,Karnataka,2020-05-19
11451,Male,55,24,Month-to-month,Karnataka,2022-01-13
11452,Female,64,36,One year,Gujarat,2018-08-07
11453,Male,49,32,Month-to-month,Gujarat,2022-07-07
11454,Male,65,33,Month-to-month,Maharashtra,2022-12-29
11455,Male,45,19,Month-to-month,Delhi,2021-07-24
11456,Female,34,37,One year,Tamil Nadu,2019-03-28
11457,Female,48,32,Month-to-month,Gujarat,2021-12-22
11458,Female,25,43,Month-to-month,Karnataka,2018-03-24
11459,Male,57,31,One year,Maharashtra,2023-06-09
11460,Male,42,34,Month-to-month,Tamil Nadu,2021-05-26
11461,Male,26,25,Two year,West Bengal,2020-01-08
11462,Male,19,39,Month-to-month,Karnataka,2022-12-11
11463,Male,32,23,One year,Karnataka,2019-06-11
11464,Male,67,30,One year,West Bengal,2019-02-08
11465,Female,20,23,Month-to-month,Delhi,2018-10-17
11466,Female,66,25,One year,Delhi,2019-02-24
11467,Female,53,33,Month-to-month,Gujarat,2018-12-05
11468,Female,21,34,Two year,Gujarat,2020-02-16
11469,Male,31,29,Month-to-month,Karnataka,2019-12-12
11470,Male,58,26,One year,Karnataka,2022-08-21
11471,Female,58,31,Month-to-month,Gujarat,2023-02-12
11472,Male,42,39,Two year,West Bengal,2020-09-13
11473,Female,72,38,Month-to-month,Gujarat,2020-08-16
11474,Female,67,29,Two year,Karnataka,2021-12-13
11475,Female,27,33,Two year,Tamil Nadu,2023-04-17
11476,Male,38,24,Month-to-month,Karnataka,2021-05-15
11477,Female,53,21,One year,Tamil Nadu,2019-11-17
11478,Female,29,22,Two year,Tamil Nadu,2022-09-16
11479,Female,44,35,Month-to-month,Karnataka,2021-07-12
11480,Male,57,23,Month-to-month,Maharashtra,2022-11-17
11481,Male,19,25,Month-to-month,Gujarat,2020-11-25
11482,Female,71,36,Month-to-month,Delhi,2019-01-08
11483,Male,30,33,Month-to-month,Karnataka,2022-02-20
11484,Male,70,33,Month-to-month,Tamil Nadu,2021-07-06
11485,Male,49,32,Month-to-month,Karnataka,2020-09-20
11486,Male,48,38,Month-to-month,Gujarat,2019-06-15
11487,Male,33,24,Month-to-month,West Bengal,2020-07-12
11488,Male,49,25,Two year,Tamil Nadu,2018-01-23
11489,Male,49,22,One year,Delhi,2018-04-14
11490,Male,51,39,Month-to-month,Delhi,2018-08-29
11491,Male,28,32,One year,Delhi,2020-10-01
11492,Male,27,29,One year,West Bengal,2020-06-21
11493,Female,32,41,Two year,Maharashtra,2023-03-12
11494,Female,34,37,Month-to-month,Tamil Nadu,2022-10-06
11495,Male,57,26,Month-to-month,West Bengal,2021-06-30
11496,Female,35,26,Two year,Tamil Nadu,2021-03-11
11497,Female,72,32,Two year,West Bengal,2020-03-24
11498,Male,26,26,One year,West Bengal,2019-10-17
11499,Male,42,32,One year,Maharashtra,2022-01-14
11500,Male,57,36,Month-to-month,Tamil Nadu,2020-02-22
11501,Female,31,32,Month-to-month,West Bengal,2018-11-03
11502,Female,42,31,Month-to-month,Maharashtra,2022-03-04
11503,Male,67,26,Month-to-month,Karnataka,2022-07-04
11504,Male,39,26,One year,Gujarat,2018-01-08
11505,Male,69,30,Month-to-month,West Bengal,2020-12-28
11506,Female,47,45,Month-to-month,Delhi,2022-09-22
11507,Female,37,27,Two year,Maharashtra,2022-09-11
11508,Female,38,26,Month-to-month,Maharashtra,2019-07-29
11509,Female,61,28,Two year,West Bengal,2020-12-27
11510,Male,49,32,Two year,Maharashtra,2022-10-08
11511,Male,68,36,Month-to-month,Karnataka,2020-06-30
11512,Male,63,20,Month-to-month,Maharashtra,2021-12-02
11513,Male,66,22,Month-to-month,Gujarat,2019-06-02
11514,Female,73,40,Month-to-month,Gujarat,2021-02-16
11515,Female,38,36,Month-to-month,Delhi,2023-01-23
11516,Male,52,33,Month-to-month,Karnataka,2020-11-20
11517,Male,49,24,Two year,Gujarat,2022-03-22
11518,Female,47,32,Month-to-month,West Bengal,2019-04-28
11519,Male,72,28,One year,Tamil Nadu,2018-07-26
11520,Female,56,36,Month-to-month,Tamil Nadu,2019-10-31
11521,Male,66,35,Month-to-month,Tamil Nadu,2019-08-02
11522,Male,29,38,Two year,West Bengal,2023-06-18
11523,Male,58,32,Month-to-month,Maharashtra,2019-01-22
11524,Male,64,29,Month-to-month,West Bengal,2019-02-16
11525,Male,35,21,One year,Maharashtra,2023-02-09
11526,Male,38,37,One year,Tamil Nadu,2021-10-25
11527,Male,30,25,One year,Delhi,2021-10-08
11528,Female,38,27,Month-to-month,Delhi,2023-05-22
11529,Female,25,28,Month-to-month,Maharashtra,2021-09-21
11530,Female,63,23,Two year,Tamil Nadu,2020-06-09
11531,Female,57,29,Two year,West Bengal,2020-06-24
11532,Female,63,34,Month-to-month,Delhi,2021-08-05
11533,Male,24,34,One year,Maharashtra,2020-08-20
11534,Male,40,36,Month-to-month,West Bengal,2020-08-22
11535,Female,61,25,Month-to-month,Tamil Nadu,2018-05-20
11536,Male,49,32,Month-to-month,Karnataka,2023-05-31
11537,Female,28,29,Month-to-month,Tamil Nadu,2018-10-27
11538,Female,39,37,Month-to-month,Tamil Nadu,2020-11-02
11539,Male,39,29,Month-to-month,West Bengal,2019-10-26
11540,Male,60,25,Month-to-month,West Bengal,2021-12-22
11541,Male,42,30,One year,Gujarat,2020-04-04
11542,Female,39,31,One year,Gujarat,2023-03-03
11543,Male,45,35,One year,West Bengal,2019-02-04
11544,Female,46,34,Two year,West Bengal,2020-09-18
11545,Female,30,30,Month-to-month,Karnataka,2021-02-06
11546,Female,35,29,Month-to-month,Karnataka,2022-02-17
11547,Male,19,39,One year,Tamil Nadu,2023-03-27
11548,Male,46,42,Month-to-month,Delhi,2021-10-11
11549,Female,38,32,Month-to-month,Karnataka,2018-05-29
11550,Male,32,23,Month-to-month,Tamil Nadu,2023-03-18
11551,Male,69,22,Two year,Maharashtra,2022-10-06
11552,Male,44,29,Month-to-month,Gujarat,2018-11-03
11553,Female,67,25,Two year,Delhi,2022-04-06
11554,Female,48,28,Month-to-month,Tamil Nadu,2020-12-19
11555,Male,32,33,One year,West Bengal,2019-03-11
11556,Female,68,30,One year,Maharashtra,2018-01-21
11557,Male,40,26,One year,Gujarat,2020-05-24
11558,Male,41,24,Month-to-month,Maharashtra,2019-01-17
11559,Male,61,26,Month-to-month,Tamil Nadu,2018-09-02
11560,Male,30,35,One year,Karnataka,2023-04-10
11561,Female,39,32,Month-to-month,Gujarat,2021-01-01
11562,Female,60,20,Month-to-month,Maharashtra,2022-01-12
11563,Female,54,28,Month-to-month,Karnataka,2021-01-04
11564,Male,50,33,Two year,Delhi,2019-11-29
11565,Male,73,25,Month-to-month,Tamil Nadu,2019-08-13
11566,Male,20,28,One year,Tamil Nadu,2019-01-25
11567,Female,71,45,Month-to-month,Gujarat,2022-05-20
11568,Male,36,27,Month-to-month,Maharashtra,2021-09-27
11569,Female,40,33,One year,Delhi,2021-08-06
11570,Female,46,23,Month-to-month,West Bengal,2019-07-22
11571,Female,47,35,Month-to-month,Gujarat,2021-09-16
11572,Female,56,27,One year,West Bengal,2018-09-16
11573,Female,61,28,One year,Gujarat,2019-03-02
11574,Female,64,28,Month-to-month,Maharashtra,2022-09-22
11575,Male,42,30,Two year,Delhi,2020-10-26
11576,Male,54,39,One year,Maharashtra,2018-01-06
11577,Female,64,35,Two year,Tamil Nadu,2018-07-10
11578,Female,25,18,Month-to-month,West Bengal,2018-05-28
11579,Male,59,31,Month-to-month,Karnataka,2019-02-09
11580,Female,33,32,Two year,Tamil Nadu,2018-09-15
11581,Female,25,44,Two year,Tamil Nadu,2019-12-31
11582,Male,18,23,Month-to-month,West Bengal,2022-02-11
11583,Female,61,31,Month-to-month,Gujarat,2018-03-31
11584,Female,22,33,Month-to-month,Tamil Nadu,2020-04-03
11585,Female,20,29,Month-to-month,Delhi,2023-03-03
11586,Male,18,20,Month-to-month,Tamil Nadu,2018-01-10
11587,Male,21,30,Month-to-month,Delhi,2021-01-15
11588,Male,57,30,Two year,Maharashtra,2022-11-21
11589,Female,52,32,Month-to-month,Gujarat,2020-04-17
11590,Female,49,37,One year,Delhi,2021-03-20
11591,Male,59,30,Month-to-month,Tamil Nadu,2020-09-14
11592,Female,51,32,Month-to-month,Gujarat,2019-09-17
11593,Female,60,35,Month-to-month,Gujarat,2018-01-30
11594,Female,42,29,Month-to-month,Delhi,2018-05-08
11595,Female,27,23,One year,Delhi,2021-01-06
11596,Female,38,31,Two year,Karnataka,2019-02-25
11597,Male,63,29,Month-to-month,Karnataka,2020-12-14
11598,Female,56,37,Month-to-month,Gujarat,2022-02-12
11599,Male,44,21,Month-to-month,West Bengal,2018-11-01
11600,Female,44,37,Two year,West Bengal,2019-06-30
11601,Male,19,34,One year,Karnataka,2021-02-02
11602,Female,58,32,Month-to-month,Tamil Nadu,2021-04-10
11603,Male,65,35,One year,Maharashtra,2022-03-03
11604,Female,30,32,One year,Gujarat,2018-01-22
11605,Male,26,23,Month-to-month,Maharashtra,2021-08-03
11606,Female,69,31,Month-to-month,Karnataka,2019-01-26
11607,Male,53,29,Two year,Delhi,2019-09-09
11608,Female,39,33,One year,Gujarat,2018-05-29
11609,Male,59,22,Month-to-month,Karnataka,2021-07-19
11610,Male,43,30,Month-to-month,Tamil Nadu,2022-12-17
11611,Female,71,31,Month-to-month,Gujarat,2018-10-26
11612,Female,29,36,Month-to-month,Gujarat,2018-06-21
11613,Male,34,29,One year,West Bengal,2018-02-16
11614,Female,31,36,Month-to-month,Delhi,2019-09-18
11615,Male,31,28,One year,Gujarat,2022-12-16
11616,Male,74,30,Two year,Delhi,2023-01-14
11617,Male,51,25,Month-to-month,Karnataka,2018-07-26
11618,Female,70,30,Month-to-month,Tamil Nadu,2019-03-29
11619,Male,74,22,Month-to-month,Tamil Nadu,2021-11-19
11620,Male,37,42,One year,Gujarat,2023-06-22
11621,Female,28,24,Month-to-month,Gujarat,2020-07-13
11622,Female,33,27,One year,Karnataka,2020-01-24
11623,Female,68,27,Two year,West Bengal,2021-08-17
11624,Female,48,31,Month-to-month,West Bengal,2019-12-09
11625,Male,72,29,Two year,West Bengal,2020-10-05
11626,Male,23,28,Two year,Delhi,2019-11-07
11627,Male,73,25,Month-to-month,West Bengal,2021-04-14
11628,Male,36,34,Month-to-month,Tamil Nadu,2020-05-04
11629,Female,54,33,Two year,Delhi,2020-02-22
11630,Male,21,29,Two year,Karnataka,2021-02-07
11631,Male,64,27,Month-to-month,Tamil Nadu,2019-11-15
11632,Female,21,25,Month-to-month,Tamil Nadu,2020-08-20
11633,Male,37,25,Month-to-month,Maharashtra,2020-05-13
11634,Male,27,27,Two year,Karnataka,2021-05-10
11635,Male,41,27,Month-to-month,Karnataka,2018-06-17
11636,Male,71,23,Month-to-month,Maharashtra,2022-06-26
11637,Male,52,30,One year,Delhi,2018-03-27
11638,Male,43,40,Month-to-month,West Bengal,2022-08-05
11639,Female,54,26,One year,West Bengal,2023-06-06
11640,Female,55,26,Month-to-month,West Bengal,2020-04-28
11641,Male,38,18,Two year,West Bengal,2022-10-15
11642,Male,71,35,Month-to-month,West Bengal,2020-12-10
11643,Female,57,30,One year,Maharashtra,2021-02-09
11644,Male,56,23,One year,Karnataka,2022-01-26
11645,Male,38,28,Month-to-month,Delhi,2019-03-18
11646,Male,27,31,Month-to-month,Tamil Nadu,2018-09-28
11647,Female,55,28,Month-to-month,West Bengal,2022-05-20
11648,Male,63,32,Month-to-month,Maharashtra,2018-12-10
11649,Female,21,29,One year,Delhi,2021-04-21
11650,Male,74,35,One year,Delhi,2019-05-18
11651,Female,62,30,Month-to-month,Delhi,2023-02-11
11652,Female,37,31,One year,Maharashtra,2020-10-30
11653,Male,34,18,One year,Tamil Nadu,2019-05-09
11654,Female,72,24,One year,West Bengal,2021-06-11
11655,Male,24,34,Month-to-month,Delhi,2021-08-14
11656,Female,21,23,Month-to-month,Maharashtra,2018-09-01
11657,Male,46,23,Month-to-month,Karnataka,2022-03-13
11658,Male,31,26,Month-to-month,Maharashtra,2021-10-06
11659,Female,20,26,Month-to-month,Maharashtra,2018-09-24
11660,Male,41,18,Month-to-month,Maharashtra,2022-07-12
11661,Male,54,30,Month-to-month,Delhi,2022-08-07
11662,Female,33,31,One year,Maharashtra,2020-06-11
11663,Male,72,25,Month-to-month,Karnataka,2018-07-20
11664,Male,69,31,Month-to-month,Delhi,2018-08-27
11665,Female,21,35,Month-to-month,Karnataka,2021-09-19
11666,Female,73,23,Month-to-month,Gujarat,2020-07-03
11667,Male,41,33,Month-to-month,Maharashtra,2021-12-09
11668,Male,51,33,Month-to-month,West Bengal,2020-08-26
11669,Female,47,25,Month-to-month,West Bengal,2019-04-29
11670,Female,35,33,Month-to-month,Delhi,2021-12-31
11671,Male,36,39,Month-to-month,West Bengal,2018-09-03
11672,Female,48,26,Month-to-month,Delhi,2023-02-25
11673,Male,36,28,Two year,Maharashtra,2020-10-28
11674,Male,66,30,Month-to-month,Tamil Nadu,2018-06-01
11675,Male,63,28,Month-to-month,Tamil Nadu,2021-11-16
11676,Male,36,23,Month-to-month,Karnataka,2018-07-30
11677,Male,39,28,Month-to-month,Maharashtra,2019-01-02
11678,Female,41,35,Month-to-month,West Bengal,2020-08-01
11679,Female,62,24,Month-to-month,Maharashtra,2022-08-21
11680,Female,29,22,One year,Gujarat,2022-05-13
11681,Female,47,35,Month-to-month,Tamil Nadu,2018-03-27
11682,Male,55,31,Month-to-month,West Bengal,2020-12-14
11683,Male,70,31,One year,Tamil Nadu,2022-10-03
11684,Male,48,28,Two year,Maharashtra,2022-07-16
11685,Male,53,32,Month-to-month,West Bengal,2019-03-22
11686,Female,36,39,Month-to-month,Karnataka,2019-09-12
11687,Male,65,31,Month-to-month,Maharashtra,2018-10-31
11688,Male,62,34,Month-to-month,Karnataka,2018-05-12
11689,Female,53,24,Month-to-month,West Bengal,2021-12-15
11690,Female,47,34,Month-to-month,Tamil Nadu,2020-06-22
11691,Female,72,29,One year,Gujarat,2021-11-09
11692,Female,66,27,Month-to-month,Delhi,2020-09-14
11693,Male,72,28,Month-to-month,Tamil Nadu,2021-05-06
11694,Male,50,32,Month-to-month,Karnataka,2018-02-16
11695,Female,35,36,One year,Maharashtra,2022-10-30
11696,Male,69,36,Month-to-month,West Bengal,2020-01-27
11697,Male,66,27,One year,Tamil Nadu,2021-05-11
11698,Male,45,19,Month-to-month,Gujarat,2021-07-08
11699,Female,64,31,Month-to-month,West Bengal,2019-11-21
11700,Male,28,26,Month-to-month,Karnataka,2020-11-13
11701,Female,74,36,Month-to-month,West Bengal,2019-11-18
11702,Male,71,36,Month-to-month,West Bengal,2020-02-25
11703,Male,62,34,Month-to-month,Maharashtra,2018-12-06
11704,Male,50,25,Month-to-month,Delhi,2019-02-16
11705,Female,34,37,One year,Karnataka,2023-06-20
11706,Male,23,45,Month-to-month,Maharashtra,2021-07-08
11707,Female,21,23,Month-to-month,Delhi,2018-10-13
11708,Female,37,42,Month-to-month,Maharashtra,2022-03-17
11709,Female,65,27,One year,Delhi,2021-01-14
11710,Male,64,34,Two year,Delhi,2020-04-29
11711,Male,44,35,Month-to-month,Delhi,2019-03-06
11712,Male,32,30,Month-to-month,Maharashtra,2022-05-24
11713,Male,23,28,Month-to-month,West Bengal,2018-01-31
11714,Female,64,28,Two year,Delhi,2022-09-30
11715,Female,31,30,One year,West Bengal,2019-08-26
11716,Female,28,28,Month-to-month,Karnataka,2019-03-16
11717,Male,56,33,Month-to-month,Gujarat,2020-09-11
11718,Female,26,34,Month-to-month,West Bengal,2021-10-04
11719,Male,43,32,Month-to-month,Gujarat,2023-04-03
11720,Female,33,32,One year,Delhi,2019-02-16
11721,Male,22,31,Month-to-month,Gujarat,2019-06-12
11722,Male,74,21,Month-to-month,Gujarat,2018-11-06
11723,Female,69,42,One year,Delhi,2020-08-06
11724,Female,27,29,One year,West Bengal,2021-11-20
11725,Female,67,31,Month-to-month,Delhi,2022-12-17
11726,Female,20,25,One year,Karnataka,2021-09-23
11727,Male,30,24,Month-to-month,Tamil Nadu,2019-11-05
11728,Female,60,29,Two year,Maharashtra,2019-03-13
11729,Female,66,26,One year,Delhi,2019-12-05
11730,Female,47,32,Month-to-month,Delhi,2019-10-25
11731,Male,71,29,One year,Gujarat,2018-12-31
11732,Male,62,32,Two year,Karnataka,2020-07-11
11733,Female,23,39,Month-to-month,Gujarat,2018-04-23
11734,Male,34,31,Month-to-month,West Bengal,2022-12-14
11735,Female,62,41,One year,Delhi,2018-06-25
11736,Male,68,19,Month-to-month,Delhi,2021-03-18
11737,Male,70,25,Month-to-month,Gujarat,2021-04-16
11738,Male,36,29,Two year,Delhi,2020-07-24
11739,Male,59,28,One year,West Bengal,2019-01-17
11740,Female,52,30,Month-to-month,Tamil Nadu,2021-05-31
11741,Female,63,33,Month-to-month,Maharashtra,2021-07-06
11742,Female,43,25,Month-to-month,Maharashtra,2022-12-14
11743,Male,68,34,Month-to-month,Maharashtra,2021-04-27
11744,Female,22,32,Month-to-month,Tamil Nadu,2018-11-02
11745,Female,46,29,One year,Delhi,2021-11-02
11746,Female,54,31,Month-to-month,Gujarat,2019-08-25
11747,Male,37,26,Month-to-month,Karnataka,2018-12-09
11748,Male,66,21,Month-to-month,Delhi,2022-12-03
11749,Male,38,34,Two year,Tamil Nadu,2018-06-05
11750,Female,27,30,Month-to-month,West Bengal,2019-12-13
11751,Female,22,29,Month-to-month,Tamil Nadu,2020-12-14
11752,Female,53,25,Month-to-month,Maharashtra,2022-11-25
11753,Male,23,27,Month-to-month,Delhi,2022-01-05
11754,Male,43,30,Month-to-month,Maharashtra,2022-09-05
11755,Female,21,17,Month-to-month,Karnataka,2021-05-08
11756,Male,56,37,Month-to-month,West Bengal,2019-02-07
11757,Male,56,25,Month-to-month,Maharashtra,2019-09-06
11758,Male,67,28,Month-to-month,Karnataka,2020-03-07
11759,Male,52,34,Month-to-month,Tamil Nadu,2022-08-14
11760,Female,18,19,Month-to-month,Maharashtra,2019-09-15
11761,Male,41,29,Month-to-month,Maharashtra,2023-05-06
11762,Male,74,26,Month-to-month,Gujarat,2022-12-07
11763,Male,53,38,Month-to-month,West Bengal,2019-08-26
11764,Male,23,35,One year,West Bengal,2018-06-26
11765,Female,58,31,Month-to-month,Tamil Nadu,2019-03-25
11766,Female,71,23,Month-to-month,Gujarat,2020-01-13
11767,Male,63,26,Month-to-month,Karnataka,2022-04-14
11768,Male,61,34,Two year,Karnataka,2023-06-02
11769,Male,74,31,Two year,Tamil Nadu,2018-10-28
11770,Male,48,19,Month-to-month,West Bengal,2019-12-08
11771,Male,37,29,Month-to-month,Karnataka,2018-11-03
11772,Male,41,39,Month-to-month,Tamil Nadu,2020-01-21
11773,Female,42,32,Month-to-month,Karnataka,2020-05-18
11774,Male,53,26,Month-to-month,Delhi,2023-04-04
11775,Female,38,42,One year,Maharashtra,2021-07-14
11776,Female,47,36,Month-to-month,West Bengal,2018-08-02
11777,Male,41,31,Two year,Delhi,2022-06-06
11778,Female,61,40,Month-to-month,Tamil Nadu,2022-07-22
11779,Female,59,33,One year,Tamil Nadu,2019-04-28
11780,Female,47,30,One year,Delhi,2021-07-09
11781,Female,39,30,Month-to-month,Maharashtra,2020-12-26
11782,Female,45,31,Month-to-month,Maharashtra,2022-05-17
11783,Female,24,32,Month-to-month,Gujarat,2018-05-13
11784,Male,52,24,Month-to-month,Karnataka,2022-07-31
11785,Female,72,42,Month-to-month,Gujarat,2022-04-13
11786,Female,45,29,Month-to-month,Maharashtra,2019-05-27
11787,Female,31,32,Month-to-month,Delhi,2018-07-30
11788,Male,73,28,Two year,Karnataka,2020-09-14
11789,Female,27,45,Month-to-month,Delhi,2020-09-13
11790,Male,33,28,Two year,Gujarat,2019-12-18
11791,Female,33,25,Month-to-month,Tamil Nadu,2018-09-10
11792,Male,71,25,One year,Delhi,2018-02-07
11793,Male,48,30,Month-to-month,Gujarat,2020-12-02
11794,Female,59,21,Month-to-month,Gujarat,2019-09-21
11795,Female,42,37,Two year,Gujarat,2021-11-29
11796,Male,30,36,Month-to-month,Tamil Nadu,2020-09-13
11797,Female,23,30,One year,Tamil Nadu,2022-09-22
11798,Male,61,36,Month-to-month,Tamil Nadu,2018-02-15
11799,Male,26,25,Month-to-month,Karnataka,2022-01-17
11800,Male,62,35,Month-to-month,Tamil Nadu,2022-08-29
11801,Male,53,28,One year,Tamil Nadu,2018-11-01
11802,Male,73,31,Month-to-month,Tamil Nadu,2022-10-05
11803,Female,60,40,One year,Delhi,2018-08-21
11804,Male,37,20,Two year,Tamil Nadu,2018-09-02
11805,Male,35,29,Month-to-month,Karnataka,2022-10-11
11806,Female,60,24,Month-to-month,Gujarat,2020-01-30
11807,Male,74,46,One year,Delhi,2021-08-11
11808,Female,38,30,Month-to-month,Maharashtra,2020-04-18
11809,Female,21,31,Month-to-month,Tamil Nadu,2021-11-07
11810,Female,67,23,Month-to-month,Gujarat,2018-06-07
11811,Male,50,27,Month-to-month,Gujarat,2021-11-29
11812,Male,44,31,Month-to-month,Delhi,2020-10-21
11813,Male,24,34,Month-to-month,Maharashtra,2018-08-05
11814,Female,23,28,One year,West Bengal,2020-07-16
11815,Male,32,25,Month-to-month,Karnataka,2019-05-22
11816,Female,35,24,Month-to-month,West Bengal,2020-01-31
11817,Male,49,23,Two year,Gujarat,2020-06-22
11818,Female,73,33,One year,West Bengal,2019-08-04
11819,Male,28,28,One year,Gujarat,2020-11-19
11820,Male,37,31,Month-to-month,West Bengal,2019-09-19
11821,Male,41,20,One year,Gujarat,2019-06-04
11822,Female,32,39,Month-to-month,Gujarat,2023-03-20
11823,Female,65,28,Month-to-month,Delhi,2018-10-02
11824,Male,24,34,Month-to-month,Maharashtra,2019-05-07
11825,Male,38,33,Month-to-month,Gujarat,2020-04-06
11826,Female,59,29,One year,Karnataka,2020-08-08
11827,Female,43,24,Month-to-month,Karnataka,2020-07-14
11828,Female,61,29,One year,Tamil Nadu,2020-04-26
11829,Male,73,28,One year,Gujarat,2020-11-25
11830,Female,31,34,Month-to-month,Gujarat,2021-08-27
11831,Male,74,22,Month-to-month,Gujarat,2020-12-03
11832,Female,54,39,Month-to-month,West Bengal,2021-03-24
11833,Male,38,30,Month-to-month,Gujarat,2021-01-05
11834,Female,35,28,Month-to-month,Gujarat,2022-06-02
11835,Female,22,30,Two year,Karnataka,2022-06-25
11836,Female,20,23,Month-to-month,Maharashtra,2022-01-01
11837,Female,40,41,Month-to-month,Maharashtra,2021-12-26
11838,Female,43,37,Two year,Tamil Nadu,2022-04-15
11839,Male,54,26,Month-to-month,Karnataka,2018-02-08
11840,Female,41,22,One year,Gujarat,2018-08-27
11841,Female,66,25,Month-to-month,Maharashtra,2020-11-02
11842,Female,36,30,Month-to-month,Delhi,2018-05-02
11843,Male,68,22,Month-to-month,Delhi,2018-05-24
11844,Female,42,30,Month-to-month,Delhi,2019-11-15
11845,Male,38,36,Month-to-month,Gujarat,2019-03-31
11846,Female,29,35,One year,Gujarat,2019-01-03
11847,Female,74,31,Month-to-month,Tamil Nadu,2020-01-29
11848,Male,58,28,Two year,Tamil Nadu,2018-09-04
11849,Female,50,33,Month-to-month,Tamil Nadu,2020-07-11
11850,Male,67,32,Month-to-month,West Bengal,2020-12-04
11851,Male,70,39,Month-to-month,Delhi,2020-02-04
11852,Female,21,21,Two year,Gujarat,2019-01-10
11853,Male,59,34,Month-to-month,Delhi,2021-08-07
11854,Female,74,30,Month-to-month,Tamil Nadu,2018-07-26
11855,Female,24,26,Two year,Gujarat,2023-05-02
11856,Male,39,33,Month-to-month,Karnataka,2019-06-03
11857,Male,72,27,Two year,Maharashtra,2023-06-05
11858,Male,50,25,Month-to-month,Maharashtra,2018-08-30
11859,Male,34,26,One year,Tamil Nadu,2022-07-04
11860,Female,41,23,Two year,Delhi,2021-02-11
11861,Female,51,31,One year,Karnataka,2020-03-29
11862,Male,45,27,Month-to-month,Gujarat,2018-10-29
11863,Female,60,38,Month-to-month,Delhi,2021-07-23
11864,Female,58,27,Two year,Tamil Nadu,2021-01-24
11865,Female,56,23,Month-to-month,Delhi,2021-08-10
11866,Female,39,27,Month-to-month,Tamil Nadu,2019-12-02
11867,Male,66,26,One year,West Bengal,2021-10-15
11868,Male,34,23,Month-to-month,Maharashtra,2018-10-15
11869,Female,51,32,Month-to-month,Maharashtra,2018-06-03
11870,Male,23,31,Month-to-month,Delhi,2022-05-13
11871,Male,63,33,Month-to-month,Karnataka,2019-02-27
11872,Male,23,37,Month-to-month,Gujarat,2023-04-24
11873,Female,51,33,One year,Tamil Nadu,2020-04-29
11874,Female,18,28,Month-to-month,Gujarat,2018-02-19
11875,Female,27,31,One year,Maharashtra,2021-05-15
11876,Male,38,35,Two year,Karnataka,2019-07-18
11877,Female,22,33,One year,Karnataka,2020-05-03
11878,Female,19,31,Month-to-month,Gujarat,2020-06-01
11879,Male,39,33,One year,Maharashtra,2019-10-24
11880,Female,65,35,Month-to-month,Gujarat,2019-07-19
11881,Female,74,31,Month-to-month,Delhi,2018-08-01
11882,Male,19,28,One year,Karnataka,2020-12-25
11883,Male,27,29,Month-to-month,Karnataka,2021-06-09
11884,Male,51,40,Two year,Delhi,2023-03-24
11885,Female,33,21,Month-to-month,Maharashtra,2020-03-21
11886,Female,65,33,One year,Karnataka,2020-04-29
11887,Female,68,37,Month-to-month,West Bengal,2022-08-14
11888,Male,56,21,Two year,West Bengal,2022-10-07
11889,Male,39,25,Month-to-month,West Bengal,2021-09-05
11890,Female,29,35,Month-to-month,Tamil Nadu,2022-11-26
11891,Female,41,36,Month-to-month,Tamil Nadu,2021-03-06
11892,Male,64,31,Month-to-month,Maharashtra,2020-05-30
11893,Male,57,27,Month-to-month,Delhi,2022-07-29
11894,Male,55,29,Month-to-month,Gujarat,2023-05-15
11895,Male,27,40,Month-to-month,Maharashtra,2022-05-09
11896,Female,52,24,Month-to-month,Gujarat,2020-12-24
11897,Male,68,41,Month-to-month,Maharashtra,2022-03-18
11898,Female,66,24,One year,Tamil Nadu,2021-03-01
11899,Female,49,31,One year,West Bengal,2018-11-30
11900,Female,24,33,One year,Delhi,2018-02-01
11901,Male,38,26,One year,Tamil Nadu,2020-05-17
11902,Male,37,27,Month-to-month,Delhi,2020-06-16
11903,Male,43,36,Month-to-month,Gujarat,2023-03-11
11904,Male,21,26,Month-to-month,Maharashtra,2022-03-02
11905,Female,63,24,One year,Karnataka,2021-06-20
11906,Male,69,38,Two year,Karnataka,2021-04-30
11907,Male,39,32,Month-to-month,Delhi,2021-03-11
11908,Female,32,29,Month-to-month,West Bengal,2022-08-11
11909,Male,73,34,Month-to-month,West Bengal,2019-08-24
11910,Female,57,28,Month-to-month,Delhi,2022-05-04
11911,Female,38,30,Month-to-month,Tamil Nadu,2022-07-30
11912,Female,32,41,Month-to-month,Karnataka,2020-09-14
11913,Female,39,37,Two year,Tamil Nadu,2021-04-29
11914,Female,69,36,Month-to-month,Gujarat,2023-05-20
11915,Female,45,28,Two year,Karnataka,2021-03-18
